# Auto-collated output:
# Fit of cooperative models to Melki data
# alpha = 0.01# Column 1: Cooperativity
# Column 2: Rate
# Column 3: Min Rate
# Column 4: Max Rate
# Column 5: Rate % Error
# Column 6: Chi^2
# Column 7: Min Chi^2
# Column 8: Max Chi^2
# Column 9: Chi^2 % Error
1.0 0.00162833767016 0.00162799095943 0.00162868438088 0.0212923112427 0.41517505769 0.414376767694 0.415973347686 0.192277927481
10.0 0.000603083719703 0.000602645471247 0.000603521968158 0.0726679300484 6.29885671036 6.29694063533 6.3007727854 0.0304194097601
100.0 0.000212022448069 0.000211747936088 0.000212296960049 0.129473073642 10.4449965132 10.4407107484 10.449282278 0.0410317492759
1000.0 6.92354699513e-05 6.91674729517e-05 6.93034669508e-05 0.09821121973 11.8073649547 11.7993143824 11.8154155269 0.0681826321496
10000.0 2.14962367184e-05 2.1463707983e-05 2.15287654539e-05 0.151322931139 11.6407747181 11.6266550669 11.6548943692 0.121294772113
100000.0 6.39423114114e-06 6.38049524462e-06 6.40796703766e-06 0.214817015764 10.3571018696 10.3367111835 10.3774925556 0.19687636872
200000.0 4.39789123659e-06 4.38660715976e-06 4.40917531343e-06 0.256579261036 9.73640271964 9.71257112967 9.76023430961 0.244767915383
10000000.0 4.49429596685e-07 4.46216921072e-07 4.52642272298e-07 0.714834011076 4.61227657292 4.57075261618 4.65380052967 0.900291994422
10000000.0 4.64317552147e-07 4.62352308837e-07 4.66282795456e-07 0.423254150149 6.91509289898 6.89879357644 6.93139222153 0.23570648705
100000000.0 7.94228144754e-08 7.87451774855e-08 8.01004514652e-08 0.85320193495 3.46701813435 3.42186754004 3.51216872866 1.30228895731
1000000000.0 9.14645249344e-09 9.10941590461e-09 9.18348908228e-09 0.404928455694 3.97195848711 3.93031273695 4.01360423726 1.04849409407
10000000000.0 9.27111061947e-10 9.22784342828e-10 9.31437781065e-10 0.466688328559 4.06331921144 4.02637566296 4.10026275992 0.909196313558
